ID_REF,GeneFoldChange,PValue,AdjPValue,Significant
TC0100006530.hg.1,-0.06500000000000039,0.5989124752094057,1.0,False
TC0100006531.hg.1,0.04166666666666696,0.7459050963250615,1.0,False
TC0100006532.hg.1,0.3299999999999992,0.253805195151122,1.0,False
TC0100006533.hg.1,-0.47833333333333394,0.1331463237550237,1.0,False
TC0100006534.hg.1,0.05666666666666664,0.8502799207518369,1.0,False
TC0100006535.hg.1,0.07666666666666622,0.6131264686870738,1.0,False
TC0100006536.hg.1,-0.1349999999999998,0.5206266669647839,1.0,False
TC0100006537.hg.1,0.06000000000000005,0.6544149159724448,1.0,False
TC0100006538.hg.1,0.1200000000000001,0.6055249993992682,1.0,False
TC0100006539.hg.1,0.23499999999999943,0.15809053377992402,1.0,False
TC0100006540.hg.1,-0.06833333333333336,0.7452679121184751,1.0,False
TC0100006541.hg.1,0.3399999999999994,0.16595986416039196,1.0,False
TC0100006542.hg.1,0.15333333333333377,0.30385024457501375,1.0,False
TC0100006543.hg.1,-0.044999999999999485,0.7614255537890118,1.0,False
TC0100006544.hg.1,0.27500000000000124,0.15686650343032535,1.0,False
TC0100006545.hg.1,-0.23333333333333428,0.1783684347008964,1.0,False
TC0100006546.hg.1,-0.12333333333333307,0.32974237571504833,1.0,False
TC0100006547.hg.1,-0.08499999999999996,0.4122990316582566,1.0,False
TC0100006548.hg.1,0.0600000000000005,0.7516695841235755,1.0,False
TC0100006549.hg.1,-0.006666666666667265,0.9660992747884726,1.0,False
TC0100006550.hg.1,-0.28500000000000014,0.6523568511980039,1.0,False
TC0100006551.hg.1,0.08499999999999952,0.6195960469354777,1.0,False
TC0100006552.hg.1,-0.018333333333332646,0.9542463361008818,1.0,False
TC0100006553.hg.1,-0.6850000000000005,0.0606173045105053,1.0,False
TC0100006554.hg.1,0.12666666666666693,0.5032887265725384,1.0,False
TC0100006555.hg.1,0.1150000000000011,0.4800170083653752,1.0,False
TC0100006556.hg.1,-0.10666666666666647,0.6756313040669006,1.0,False
TC0100006557.hg.1,-0.015000000000000124,0.9503935514243944,1.0,False
TC0100006558.hg.1,-0.22500000000000053,0.24245391233553693,1.0,False
