GeneSym,PhosphoLog2FC,n_phosphosites,n_sig_phospho,ProteinLog2FC,ProteinSig
ARHGEF18,0.3109949168823694,3,0,-0.16191294630394637,False
BRIX1,0.3109114200270291,1,0,0.20207217097918928,False
MCC,0.31071160033619805,6,0,0.07206179487162245,False
PEG10,0.31058378423218613,1,0,0.06070180041497508,False
SLC7A6OS,0.3101073324241283,6,0,-0.004762344391274098,False
TBC1D23,0.3100670180344416,2,0,-0.2396206760789461,False
HDLBP,0.3098910867920033,2,0,-0.16869863827280795,False
TRPM7,0.30980338723521783,7,0,0.1156944739585235,False
TROVE2,0.30966019688708,1,0,-0.10298756104760187,False
PARN,0.3093492458847251,5,0,0.09636779916641913,False
EBAG9,0.3088545432715435,1,0,0.004165606013238232,False
MCL1,0.3088459911295658,1,0,-0.37383042751938333,False
SCAMP3,0.3086742964679736,3,0,-0.10576174149787221,False
PHF20L1,0.3084771216524267,1,0,0.12877109973618772,False
SPAST,0.3084599368093528,1,0,0.055738306145997285,False
RER1,0.30836964971693587,3,0,-0.12001270680983112,False
KIFC1,0.3083261697537445,1,0,0.46463840315254146,False
RNPC3,0.3080578852442386,3,0,0.05624300236836888,False
FMNL2,0.3079964990471433,4,0,0.08868151084285358,False
PRPF38A,0.307795142416231,3,0,0.1773923002849429,False
ANKRD13C,0.30779163516235997,1,0,0.058123505071208115,False
PRR12,0.30768887464141237,8,0,-0.15057284340667465,False
EPB41,0.3076144595359798,23,0,0.13597733800577316,False
EIF5,0.3073246258201028,2,0,0.04100177553636897,False
SAMD4A,0.3072371816002125,5,0,0.0064811820070076465,False
SLC20A1,0.30673188027384946,6,0,-0.5328883028428422,False
TMSB10,0.30645324771553817,1,0,0.17270510842494602,False
CDC42EP3,0.30644355873001317,3,0,0.07912109720472671,False
TJP1,0.3058363222026986,22,0,-0.03878185230625775,False
SHROOM2,0.3056595192320401,10,0,0.01581713778045568,False
ARHGAP21,0.30559081289474105,12,0,-0.29477195867355377,False
PARVB,0.30533675163122,1,0,-0.3161170840057679,False
MARCKSL1,0.3053185216593694,12,0,-0.051567176661343694,False
CNNM3,0.30523257380197605,5,0,0.2580046834939438,False
VTI1A,0.30523109075421573,1,0,-0.21809266931246185,False
ARHGAP28,0.30504383173761696,2,0,0.05598007919073922,False
PIK3C2A,0.30494488766380456,3,0,0.02842404583909186,False
GART,0.3048842399665759,1,0,0.08868349164314537,False
MED8,0.30459496801366015,1,0,0.06589768405282825,False
TCEA1,0.30448194848211685,2,0,0.0422118400601974,False
NCBP1,0.30421211182476426,1,0,0.09256099711143406,False
ATP7A,0.3037625593972358,5,0,-0.2804086919428812,False
NOL7,0.3037237489501585,1,0,0.3431261377797803,False
SBF1,0.30369667842540266,5,0,-0.124819925712643,False
SNRPD2,0.303390289596809,1,0,0.1898581256490921,False
TAOK2,0.3033587029627647,2,0,0.119997411895433,False
PSMA7,0.303293248759811,1,0,0.07568872788494119,False
VIM,0.30324033173927817,27,0,-0.11606847118082442,False
ILVBL,0.3029759284623985,1,0,0.06960544266964774,False
MEPCE,0.3027314997578234,10,0,-0.08751516009436955,False
OPTN,0.3020070882671835,2,0,-0.12001548199151202,False
VRK3,0.30199974389735473,6,0,-0.008675666751955191,False
NT5C2,0.3016330559812701,1,0,-0.36758822063735863,False
SNX5,0.3015565736505579,1,0,-0.010402059979551126,False
CERS2,0.3013795298121522,4,0,0.029211145740625,False
ADD3,0.3013574648678656,5,0,0.14195276383767563,False
RBM5,0.3012091478024594,5,0,0.2937030694149385,False
ZMYM4,0.3007800076678567,9,0,0.05348458843109327,False
ARPP19,0.30060494845994273,3,0,-0.10035107575804147,False
KIAA1211,0.3005422881950774,6,0,0.6918083053001496,False
PRDM2,0.3005216731464777,11,1,0.028437265526644495,False
DDX28,0.30036263002971,2,0,0.15054608452372875,False
RABL6,0.30024863077695374,10,0,-0.05011268309889161,False
MLLT4,0.30019153955965383,15,0,0.11474948230341298,False
REPS1,0.3001224804328352,17,1,0.014262785286923929,False
PA2G4,0.30010139496653804,3,0,-0.06871388407548196,False
USP39,0.2992184898245096,2,0,0.05924830835363437,False
HIBCH,0.2990997977843435,1,0,0.2176563210660838,False
SMARCC1,0.29909474399635405,8,0,0.14126031548816442,False
CHD9,0.29875244884820695,8,0,0.14653481909145327,False
TMEM245,0.2985710969742989,5,0,-0.21753448526112962,False
MRPS17,0.29835242896209024,1,0,0.3609527345524626,False
AKAP8L,0.2981754950208675,1,0,-0.006505974556453964,False
ARHGAP35,0.298149960982541,7,0,-0.050531277212723325,False
CKAP4,0.2981273722226945,1,0,-0.21732665850531774,False
SRSF11,0.2979687702985565,8,0,0.04059390066348456,False
ARFGEF2,0.2978475730508782,14,0,-0.21768314131740496,False
FRG1,0.2976621875885179,1,0,0.5469938641181002,False
ZBTB7A,0.2976481759853282,4,0,0.022140817491298037,False
BMP2K,0.2976414922566981,2,0,0.048614243940800606,False
ATXN2,0.29744722997236295,10,1,-0.14056411198528806,False
TUT1,0.29734376115103345,1,0,0.15267202608049146,False
NUCKS1,0.2972280687147216,13,0,-0.20231148864502302,False
ZGPAT,0.29717904796285666,1,0,-0.12459262024242435,False
ELMSAN1,0.29704168581226964,5,0,-0.11294848625434639,False
NCAPD2,0.2967441568125597,2,0,0.2311415209914287,False
SSR3,0.2965605984247901,1,0,-0.24211349213449296,False
DGCR14,0.2964651867846122,2,0,0.15353624740866323,False
NCAPG,0.29645944139397784,3,0,0.19265343595982998,False
OGT,0.2961477524194791,1,0,0.003444224169225407,False
THOC1,0.29597915504433203,1,0,0.04683320382044087,False
IRF3,0.2959723985756053,2,0,-0.10843293929563913,False
TNKS1BP1,0.2959207322449712,36,1,-0.1866501355931547,False
USP5,0.29590134848259336,3,0,-0.18492564780684972,False
RALGAPB,0.2956068392120521,4,0,-0.45614284002508754,False
CEP72,0.29500556954223,2,0,0.2586073723798883,False
SUPT6H,0.29480972187552723,8,0,0.1648752294751077,False
MOCS3,0.2947502885762212,1,0,0.10086495102616766,False
SKA1,0.29473088691045035,1,0,0.05454239765457913,False
RAD50,0.29469381803456507,2,0,0.08448524089645915,False
RPL18A,0.2946773190161629,2,0,-0.016948498645295018,False
NEMF,0.29451767526253037,7,0,0.033057587376582376,False
KLC2,0.29451312267200397,9,0,-0.022279662691524038,False
CTAGE5,0.29449221884684035,5,0,-0.17750728783996905,False
COX17,0.29439831941292915,2,0,-0.02170386557177295,False
CTSD,0.29435060986539696,1,0,0.18118848098988138,False
TOMM22,0.29426204167104153,2,0,0.34419648008725545,False
LLGL1,0.29414795675891625,1,0,-0.2390016757555884,False
ATP1A1,0.2941032367121865,4,0,0.1658982796507189,False
MARK3,0.2936846529509573,5,0,-0.029770393915942606,False
KIF23,0.2935817529341727,6,0,0.7254752840384562,False
CABLES1,0.29351280907899024,3,0,0.010623889419349553,False
NSFL1C,0.29327626822757047,2,0,-0.07697948678386979,False
MAGOH,0.29307280718419904,1,0,-0.1706944673236599,False
TRIM28,0.2929682825911787,10,1,0.1461382442428416,False
RAB27A,0.29291067841967156,4,0,0.365732003416003,False
ABL2,0.29286883234733924,6,0,-0.009127969002264535,False
ZFYVE16,0.2928590759140217,2,0,0.26682215307939927,False
CTNND1,0.29267197496292735,12,1,-0.26645248801322907,False
PBRM1,0.2926351108388345,12,0,0.14115343635764077,False
SUN2,0.29257413919032754,6,0,-0.2266560055410416,False
APC,0.29221550264099516,16,0,-0.05505437499328991,False
CTNNBL1,0.29185674881540535,1,0,-0.022971648902768038,False
TFAP4,0.2918315596625997,3,0,0.02090822562995598,False
CRYBG3,0.2914100408456868,8,0,0.018507348540083512,False
SUMO3,0.29135934929629315,1,0,0.8734448050159216,False
RNF25,0.2912123384069183,2,0,-0.19722242073137863,False
GSS,0.2910778438280168,1,0,-0.18464004396392397,False
CCDC6,0.2907844910997776,7,0,-0.17551030322765016,False
SOS1,0.29075990674908425,5,0,0.04350057349613934,False
ZDHHC5,0.290581540705227,13,0,0.278744530468245,False
EIF4G1,0.29053439930712976,14,0,-0.09751999982171355,False
SPCS1,0.2898140568793828,1,0,0.013442273323903464,False
TRIM33,0.2897336721188353,3,0,0.30253760529028284,False
NOC2L,0.28970446118548576,4,0,0.32802493873300875,False
UBE2E3,0.2890702191473036,2,0,0.06601811486913434,False
CLN3,0.28883862726718235,2,0,0.0324215277094666,False
SAP18,0.2888367574133852,1,0,0.16528911305238836,False
CXXC1,0.2886151759172719,1,0,0.06973431925421636,False
RPL27A,0.2885622279202096,1,0,-0.19518697978767108,False
PRKD1,0.28855339938712926,6,0,0.245155050484815,False
DIDO1,0.2884471587903468,13,1,-0.030440090103571293,False
GNB1,0.2884219251097093,1,0,-0.10821106423275495,False
SMARCA5,0.2877703318530527,4,1,0.22906125874026273,False
ARHGAP31,0.287364237104702,7,0,-0.06833246522562675,False
STK39,0.2872115727483484,4,0,0.160835322546248,False
BRIP1,0.2866751302597758,3,0,0.14293206030122008,False
PTRH2,0.28666229087443895,2,0,0.001341128816793713,False
VCP,0.28617144971938124,2,0,-0.11111373173769934,False
RCC1,0.2861518689959084,1,0,0.15439464054515284,False
NACA,0.28611356749343386,1,0,0.04938489091583165,False
FKBP3,0.2856651651896982,2,0,-0.20212511638249708,False
PAK4,0.2855842974437846,6,0,-0.28107885934085886,False
FXR1,0.28547554690536764,7,0,-0.05932413390423008,False
GRIPAP1,0.2854643997666173,1,0,-0.5957856932309653,False
RPL7L1,0.2854400313532608,1,0,-0.07865482274252145,False
EIF2S3,0.28523930595897085,1,0,-0.030880196351009914,False
TRMT112,0.285170498055102,1,0,0.0007389220831370835,False
KIAA1522,0.2851426926408894,12,0,-0.0684106791829393,False
BRD2,0.28493032153330705,3,0,0.3748852356457526,False
ABCC1,0.284698116966533,4,0,0.20954791431626774,False
ARHGAP12,0.28429494858612037,8,0,-0.2981320447895257,False
APBB1,0.28422649416057766,1,0,0.18926935177421456,False
EIF4G3,0.28398195750251176,6,0,-0.055065578803979776,False
CALM1,0.2839411715176752,1,0,0.13565748934451705,False
RAB8A,0.2838703332565604,2,0,0.06945793636318598,False
IRF2BP1,0.2837880745711428,6,0,-0.23007940768647472,False
USP1,0.2837252354867748,3,0,-0.07532770157157387,False
NAA30,0.2836685078470378,2,0,-0.07353946515242882,False
TP53RK,0.2835629454499582,1,0,-0.005281026534479594,False
RAB2A,0.28354641373769596,2,0,-0.026627769078807262,False
ATG16L1,0.2833130566328883,1,0,0.04585011862680588,False
CEBPZ,0.2828795372709667,2,0,0.09127308405798118,False
DDX39A,0.2828470419925928,1,0,0.1246105523985257,False
C1orf174,0.28270679392096554,2,0,0.11985405916382419,False
PAG1,0.2823297256050071,15,0,-0.09611574853225235,False
WAPAL,0.2823187617444744,6,0,0.04592533509744712,False
TMEM179B,0.2822128039116407,1,0,0.05611908951935618,False
OXSR1,0.2820021580698757,2,0,0.03588488603932305,False
CAST,0.2816411010260462,8,0,-0.16926691599448773,False
ZNF280C,0.28147093926608946,3,0,0.13647223292017685,False
DDOST,0.2813402938111622,1,0,-0.051300704006479236,False
SFT2D2,0.2811424282599191,1,0,0.21413611954334044,False
RPL15,0.28091432512535874,1,0,0.026925354413997127,False
CMTR1,0.28049402847963023,1,0,-0.03373814858662527,False
OBSL1,0.2804789981660569,1,0,0.09100896395698754,False
JMJD6,0.28038563622794754,2,0,-0.037569044540827434,False
UFD1L,0.280382766867425,4,0,-0.09094378549432491,False
CAPZA1,0.2802791797143165,1,0,-0.02190658532892442,False
MCM3,0.27977934275331195,8,0,0.09040839780190169,False
MTA3,0.27977334835379253,1,0,0.11873581436033476,False
ARL2,0.2795811305122058,1,0,-0.29753558318230944,False
HTT,0.27953689095998513,3,0,0.03907161525309277,False
ARHGEF12,0.2793816223263166,8,0,0.0426207698223422,False
TFAP2A,0.27915688577779463,1,0,0.06478736421657771,False
POGK,0.27890199152713535,1,0,0.16957100685904436,False
TSEN2,0.27852994100306816,1,0,0.0802927786969434,False
RANBP10,0.27842144787824147,7,0,0.46353006306516775,False
OGFR,0.2783049548820988,12,0,-0.13003113691223334,False
TCP11L1,0.278040150601079,1,0,0.010412114480224943,False
CBX4,0.27803260630923,2,0,0.25310209915680915,False
TAOK1,0.2779363973859521,2,0,-0.41633630206251127,False
PLCB4,0.27782084859643774,3,0,0.740258031870006,False
RAP1GAP,0.277432467342378,3,0,0.06998724532008538,False
RICTOR,0.2772896739233648,6,0,-0.18354934634919573,False
FAM64A,0.2772319111320094,3,0,-0.19944124830314536,False
PELP1,0.27715980941922114,8,0,0.17202291403693337,False
DCBLD2,0.27714491271765,3,0,0.11894840529153683,False
RABGAP1,0.2771192828762832,2,0,-0.3475934000528227,False
ZMYM1,0.2770229720604913,2,0,0.11224528618150487,False
GPNMB,0.2769393873196897,1,0,-0.19128623643274523,False
CAPZB,0.27691835564429823,1,0,-0.09869778855859579,False
STK11IP,0.2766642459811616,6,0,-0.05617293371011556,False
DYRK1A,0.27623963937501905,2,0,-0.009001088934500245,False
CWF19L2,0.2762371544528861,3,0,0.0815955338033234,False
CLINT1,0.275983930795969,3,1,-0.06743136787822124,False
AIM1,0.2753757705351729,4,0,0.4246802524937614,False
ENSA,0.2753565571897205,3,0,-0.09952320350828714,False
SLMAP,0.27523113394026666,1,0,0.03519284357312458,False
ZNF703,0.27486560194361953,4,0,0.09430880969450683,False
PSMA3,0.27456065489871406,1,0,0.04921682354790491,False
FURIN,0.27456065489871406,1,0,-0.7762999350984678,False
GDI2,0.27456065489871406,1,0,-0.058872867386000394,False
PTGES3,0.27456065489871406,3,0,-0.11111438462433298,False
GPRC5A,0.27456065489871406,1,0,-0.24856771705391978,False
GPRC5B,0.27456065489871406,1,0,-0.01658960680676458,False
SHOC2,0.27456065489871406,1,0,0.08864300626502697,False
TRIM63,0.27456065489871406,1,0,0.03600056766520865,False
NBAS,0.27456065489871406,2,0,-0.19732532875459796,False
RPS20,0.27456065489871406,1,0,0.11080649798877573,False
RPL26,0.27456065489871406,1,0,-0.023996208016960452,False
CCDC25,0.27456065489871406,1,0,-0.07984817405209554,False
STK4,0.27456065489871406,1,0,0.09017814961562465,False
CPSF2,0.27456065489871406,3,0,0.056088291658255685,False
WDR55,0.27456065489871406,3,0,0.09468982872372322,False
COMT,0.27456065489871406,1,0,0.04984836500993595,False
UBAP2,0.27456065489871406,1,0,0.0432081315699584,False
PRMT3,0.27456065489871406,2,0,-0.15412946079860745,False
YWHAB,0.27456065489871406,1,0,-0.16651216015301884,False
RBM19,0.27456065489871406,3,0,0.3177321879942703,False
RBM28,0.27456065489871406,1,0,0.13529175280260475,False
CHMP6,0.27456065489871406,1,0,0.20984715725844083,False
SMIM13,0.27456065489871406,2,0,-0.03203319493492529,False
TUBA1C,0.27456065489871406,1,0,-0.6277189888472101,False
THEMIS2,0.27456065489871406,1,0,-0.23106344395837297,False
BZW1,0.27456065489871406,2,0,-0.40034733838585623,False
AVEN,0.27456065489871406,1,0,0.02831812220200547,False
GRWD1,0.27456065489871406,1,0,0.1371284004041975,False
EPC1,0.27456065489871406,1,0,-0.0720816937556279,False
ANXA5,0.27456065489871406,1,0,0.2410021507143867,False
ZBTB11,0.27456065489871406,1,0,-0.05211889964273553,False
GARS,0.27456065489871406,1,0,0.12550733111094914,False
CHRAC1,0.27456065489871406,1,0,0.09104695216894498,False
POP5,0.27456065489871406,1,0,0.017207836545278354,False
EFTUD2,0.27456065489871406,1,0,0.07843882089165888,False
USO1,0.27456065489871406,2,0,-0.08428252320707941,False
EHD2,0.27456065489871406,1,0,-1.0094606692789085,False
HDAC3,0.27456065489871406,1,0,-0.255498965936102,False
EIF2S1,0.27456065489871406,1,0,-0.02273265510012834,False
PREX1,0.27456065489871406,1,0,-1.0442464147878319,False
LRPPRC,0.27456065489871406,1,0,0.225748588395561,False
DVL2,0.27456065489871406,1,0,-0.059541194764062055,False
VPS4B,0.27456065489871406,1,0,-0.04392359471697205,False
MTMR1,0.2743108265664089,4,0,-0.029359121664334964,False
CLTA,0.2742343670169056,1,0,0.11598658679199403,False
HDGF,0.2739412904939115,5,0,-0.15878133728588395,False
ANAPC4,0.27384688483937225,2,0,-0.00027121844865263256,False
LAMTOR5,0.2734277628543751,1,0,0.22175605319865,False
HP1BP3,0.2732071399436035,11,0,0.16856194569483307,False
VDAC3,0.27306025983426707,1,0,0.29191914293768306,False
CHMP7,0.2728957956708899,3,0,-0.7316829032483767,False
LAT,0.27267682579667607,6,0,-0.6680190044385483,False
KLC4,0.27249012972189846,3,0,0.07104018499252263,False
MADD,0.27231741361588674,5,0,0.014749248321884068,False
ABCC4,0.2720256612722345,1,0,0.09782139643584031,False
GSK3A,0.2719247203416071,2,1,-0.17175208336609415,False
FNTA,0.27180267268966557,3,0,0.20005446285184192,False
ASCC3,0.2717685241189969,1,0,-0.49265387490972756,False
ATP8B2,0.2716232081650318,1,0,0.006931447902019272,False
EVI5,0.271463430440793,4,0,-0.01498442933068489,False
SLC25A11,0.2709015979308411,1,0,0.44740215924038296,False
SNX12,0.2707175167204916,1,0,-0.1338307396758509,False
SNAP29,0.2706202246455689,1,0,0.02830698105395868,False
RRS1,0.27049314706443894,1,0,0.13516386822374926,False
SOAT1,0.26962319291035897,2,0,0.24335820357587323,False
FAM83H,0.26941895550759654,16,1,-0.06954347277029527,False
SLC39A11,0.2691475871944,1,0,0.049311787759563686,False
LYST,0.26897700926751333,9,0,-0.2038788427458016,False
KIF16B,0.26875192260546044,6,0,0.22597606738607467,False
MED12,0.26858797060476824,4,0,-0.051046096850470235,False
ESYT2,0.26852870879264756,11,2,-0.29129551648789587,False
KDM3B,0.2680813199860026,3,1,0.08136288740630349,False
TBC1D5,0.26799413405183103,9,0,-0.11541879464091309,False
SYNRG,0.2678194136979868,8,0,0.020967449677520733,False
TLK2,0.267692467594955,2,0,0.06966757032271786,False
EIF3C,0.2676899219848998,5,0,-0.022468047173056505,False
EYA3,0.2671565684785584,2,0,0.20491320312786243,False
PHF21A,0.2668927289704908,3,0,-0.02718548173550417,False
ASCC2,0.26683697910419113,1,0,-0.20707867060803054,False
EPB41L2,0.2667809635588301,15,0,0.057549149721793924,False
SEC16A,0.26676205729630714,11,1,-0.5230513118484268,False
PGM5,0.266568734252953,1,0,0.08457748409398391,False
KIAA1468,0.26646058755498636,2,0,-0.20220247989671236,False
CAPZA2,0.26640961198868496,1,0,-0.07782245110029606,False
SNX17,0.2662087331024405,3,0,0.011325321754640072,False
AFAP1L1,0.26598364925796086,6,0,0.7326699745076439,False
ATL2,0.26591522577517424,2,0,0.15572398692786749,False
KANSL3,0.2656909833499223,3,0,-0.013505066213841843,False
TPM3,0.2653462041544863,1,0,0.022758924515972723,False
SRSF5,0.26510116875847345,4,0,0.06923706353198966,False
ACO2,0.26504305344549195,1,0,0.0217652053997881,False
YKT6,0.26495490675260314,1,0,-0.19350417455594382,False
FKBP5,0.26490669596779054,3,0,0.1119876953169836,False
ATP6V0D2,0.26465241991808597,1,0,0.2881596171533225,False
OCA2,0.2644717325192696,4,0,0.08762263728922548,False
CD97,0.26431002345679744,1,0,0.3447831319276169,False
SMG7,0.2640377828774234,1,0,0.0029786567962126753,False
NEDD4,0.2640298219747592,1,0,-0.1846082539144902,False
CDK13,0.2638909721697692,20,0,-0.2654611219375198,False
SNX3,0.26340149335222307,1,0,0.09028468653009725,False
XPO6,0.26323905988519297,3,0,0.1418068773485075,False
YWHAE,0.2632242521608532,1,0,-0.026166149757045787,False
NELFE,0.26321333812238024,6,0,0.12963088838103332,False
MAZ,0.26315477831185596,4,0,0.034919148543913536,False
OSBPL11,0.2630228086740381,5,0,-0.04219808987897977,False
SNAPC1,0.26282698332283516,1,0,0.11422556334565215,False
SEH1L,0.2628198295209015,3,0,0.33203851107840165,False
EEPD1,0.26271380240856745,5,0,0.0324215277094666,False
ATM,0.26267115253427953,4,0,0.14664175443236616,False
CALCOCO2,0.26260025983836144,1,0,0.03806256929588869,False
CIC,0.26252182077974523,10,0,-0.038348991241480945,False
NCAPH2,0.26223767715374535,3,0,0.4548312179520231,False
MAP2K4,0.2619262618780205,1,0,0.10297690710677188,False
SNRPF,0.2618498107724996,1,0,0.3893636412045858,False
NCOA2,0.2615074039895965,9,0,0.49986098289706504,False
GOLPH3,0.2612786812775738,2,0,-0.11844681468603824,False
RGPD5,0.2611203078234734,2,0,0.03545226765844944,False
TELO2,0.2609951308685883,2,0,-0.04408990362934162,False
PIK3CD,0.2609693484740063,1,0,-0.014124177243093783,False
CDC27,0.26023732677382583,1,0,0.2811282609435075,False
TMEM39A,0.25931769199944554,1,0,0.00413646372892984,False
LMNB2,0.2591860143741312,6,0,0.1464552284351619,False
VAPA,0.2591522157433654,3,0,-0.03150290250261989,False
PDZD4,0.2587011177859111,1,0,0.03173469475695612,False
CCT3,0.2584296656476113,2,0,-0.034560981947318936,False
SMARCD3,0.2583134071864315,1,0,0.14216245794859717,False
HECTD4,0.258246014074448,2,0,0.00413645771989124,False
SHROOM1,0.2582141894543497,2,0,0.003999802100949523,False
EXOC7,0.2574299846638783,3,0,-0.20796826788982514,False
GPATCH8,0.2573747675093454,10,0,-0.004538482400576527,False
DHX40,0.25731125660431786,1,0,0.016264723527601888,False
PRKDC,0.25716078952492866,20,0,0.028291023845959273,False
NGDN,0.2571025082167833,3,0,0.10738404246974653,False
DYNC1LI2,0.2567044860019454,6,0,-0.017873194319957264,False
STX10,0.2564880842664093,3,0,-0.043255291175071875,False
ZNF704,0.2564525232390107,4,0,0.07200570202562773,False
TRAPPC12,0.25631874057616244,2,0,0.06468871527777509,False
VARS,0.2560449112583072,1,0,-0.15202685103965408,False
CC2D1A,0.25593762579727797,5,0,-0.11263734408228743,False
TMX2,0.2556586609436036,3,0,0.05463141680845496,False
FYN,0.25561231087154823,2,0,-0.030249494345955696,False
RBM42,0.25540644038941807,1,0,0.05856255456590986,False
ATOX1,0.25526981823173855,1,0,0.3355465925020731,False
DHPS,0.2549800096291719,1,0,-0.018097260701100737,False
FRYL,0.25482296622039985,3,0,0.015482661155207467,False
LEMD2,0.2541334553075859,7,0,0.05631356035827295,False
GPN1,0.25409962193726443,2,0,0.08161108781060378,False
CREB3L2,0.2538902546757534,5,0,0.025217530394520793,False
ZNF644,0.25359552077038927,1,0,-0.2986210706520538,False
PRC1,0.253457671414278,1,0,0.5571625555493931,False
UHRF1BP1,0.25344425258007774,2,0,0.40861174013774004,False
PMAIP1,0.2534170162911238,1,0,0.05842668279696994,False
PHIP,0.25324655985933986,9,0,0.4885521798632837,False
RPL30,0.2530860143382263,1,0,-0.10242092378149792,False
ZC3HC1,0.25239267495495354,18,1,0.014229286678439479,False
NCOR2,0.2523024598871791,23,0,-0.7053123664398733,False
MYO10,0.25228541263238924,3,0,-0.12539266204733934,False
SUCO,0.25220825282820886,3,0,-0.01116953926778308,False
PAK1,0.25220358552915556,4,0,0.011298055867705159,False
MATR3,0.2519913792648905,14,0,0.05322003230923755,False
DYNC1LI1,0.25193359360933937,9,0,-0.039627144645802304,False
USP9X,0.25184499309179387,2,0,-0.23514165025881084,False
GOLGA3,0.25166659425979887,3,0,-0.5196212839248915,False
DDX27,0.25142183251790406,2,0,0.03894515031452883,False
MLPH,0.2510338215836408,26,0,0.04604120849787918,False
MTMR9,0.2509844889281929,1,0,0.07438927111892824,False
ZNF3,0.2509199931823858,1,0,-0.011125685707273902,False
SPAG9,0.25063924504313767,26,0,-0.10611823703012746,False
SMEK1,0.25008540423923975,6,0,0.021409297967291963,False
GYS1,0.24994055594780681,3,0,-0.4076287251664503,False
PRKD3,0.24990233926565017,12,0,0.10966906107469399,False
GPATCH2,0.24946412017442016,5,0,0.16044862333285792,False
PKD2,0.2490807138300113,2,0,0.03740114941506789,False
HEXA,0.2488319627280582,1,0,0.2572377145434217,False
SMYD4,0.2486195553599302,1,0,0.026570602245683972,False
RAB6C,0.24841975887980539,1,0,0.01621441255011291,False
USP10,0.24826656174466688,4,0,0.18200824873073174,False
ARID1B,0.2481214201480396,6,0,0.2398640402438197,False
SERINC1,0.24807179209433805,2,0,-0.06601921909414088,False
DNAJA1,0.24802211806051133,1,0,0.11304497946687775,False
SIRT1,0.24774272966796662,4,0,-0.007162041613586467,False
ATP11B,0.2477190898563606,1,0,-0.032455953544452854,False
SLC19A1,0.2475832021514582,3,0,0.02004183356296707,False
AFF4,0.2475375814804519,19,1,0.15281726459258493,False
CLTC,0.24713968964708322,2,0,-0.10085713045825884,False
GJC1,0.24691081475250698,1,0,0.10373291562443043,False
SLC9A3R1,0.24689643238151757,7,0,0.0466582098732502,False
C21orf2,0.24681218820376039,2,0,0.015057860935996814,False
LZTS1,0.2467724285144564,14,0,0.6463406678473795,False
BRSK2,0.2464117865660782,4,0,0.5093584282440382,False
GOLGA1,0.24627370630964407,1,0,0.13989103219151033,False
PVRL3,0.2461849292886562,1,0,-0.0652269794135556,False
AKAP10,0.24603029111637417,6,0,-0.20775813188583925,False
AHNAK,0.24583615550898807,37,2,-0.34728600162662815,False
EIF4E2,0.24560202326108893,1,0,-0.3791699488496576,False
WIPF2,0.24531034414408737,5,0,0.08414681671028035,False
CASC3,0.2450978449252652,5,0,-0.022353330578656738,False
ENTHD2,0.24503414892718686,3,0,0.026892271504181053,False
SND1,0.24450284858862656,7,0,-0.058422192339726564,False
MAST2,0.2444420964141365,12,0,0.05725105212389536,False
BAG4,0.24443794328362145,1,0,0.14328521486933354,False
PSIP1,0.2440323884611053,8,0,0.2241307199522211,False
POLR3C,0.24390604937439875,2,0,-0.0031715582667466435,False
HN1L,0.24379054220380603,2,0,0.15361672225175482,False
TMPO,0.24326258464236653,20,1,-0.11830041070112784,False
URGCP,0.24323507105180653,1,0,-0.02505390971481347,False
GLUD1,0.2422410002592,3,0,-0.08508815571194717,False
LEO1,0.24210431330525756,26,0,-0.037377544773075755,False
PPA2,0.2417645015702874,1,0,0.11039640703301856,False
SSRP1,0.24155499096197097,4,0,0.10001576092883013,False
UNK,0.24143759257191513,3,0,-0.3134412468398864,False
KPNA4,0.24099927578113167,1,0,-0.14643843463393935,False
PRR5,0.24090590797907296,3,0,-0.11803929390200096,False
EHBP1L1,0.24080014569008412,2,0,-0.15537764083367378,False
METTL13,0.24078109530718805,1,0,-0.22547065675776068,False
QSER1,0.24073025114804114,4,0,0.22408740018843076,False
GPCPD1,0.24060644933405229,1,0,0.04177367000690069,False
PUM1,0.24053621373275824,4,0,-0.12902799444159996,False
DLL3,0.24032135129318277,1,0,0.025720834344593158,False
CHTF18,0.2402918662735143,2,0,0.4960142115519339,False
C3orf17,0.24028829165838417,1,0,0.1940190985947403,False
LUC7L2,0.2402608672121147,5,0,-0.0919102291658831,False
NME1,0.24025449166876633,2,0,0.1349924848922761,False
IWS1,0.23995699305485396,34,0,-0.030406662908514903,False
LRCH4,0.23988050655717283,12,0,-0.23770744015391188,False
EGLN1,0.23951331484337857,1,0,-0.3164327214732907,False
ALKBH5,0.23950898503397275,6,0,-0.40211720955577945,False
RPS6KC1,0.23891431884585504,7,0,-0.12278205232924577,False
NUDC,0.23889701944672215,4,0,0.09767525167994862,False
CENPC,0.23887944750036283,12,0,0.46011731492283303,False
PRKG2,0.23886874605676844,4,1,0.5371524390764755,False
CHD2,0.238730695056556,11,0,-0.07586625264509905,False
RALBP1,0.2385825940094115,10,0,-0.04075452236561361,False
RABGEF1,0.23854962658406365,3,0,-0.06833851132862634,False
HNRNPUL1,0.23845359323874504,1,0,-0.11420059915460357,False
C16orf62,0.2383580461183641,1,0,-0.4243571293875412,False
CDC42BPB,0.23791256275735506,4,0,0.06150148609626527,False
SP100,0.23788591709964693,12,0,-0.028141707951593986,False
UQCRFS1,0.23739605929328889,2,0,0.103662969003814,False
SETX,0.2373095180320277,2,0,-0.19911692049190322,False
TCF12,0.23645586935750415,5,0,0.07004511491258825,False
