,ProteinFoldChange,PValue,AdjPValue,Significant
MLST8,-0.08927115221803561,0.5278346874650961,0.928947555129878,False
C2orf49,0.0177387320284339,0.815543459120519,0.9796427422937294,False
TMEM109,0.261761286242276,0.362127856367606,0.8676073108938235,False
PBDC1,-0.39001046135341966,0.32961983611830536,0.8643320035562339,False
PTDSS2,0.4717003054874489,0.00606855353737999,0.2495805951257824,False
PHF20,-0.028198348776776072,0.746656853131031,0.9732623744879622,False
NOC4L,-0.1387047652121538,0.48525523181817043,0.9142140904688919,False
UTP14A,0.23994371438836382,0.011279587051916515,0.28917985131108676,False
DUSP23,-0.3955648555195097,0.12857246665541508,0.6911978470573066,False
ALG8,-0.8993790592078348,0.049145200459206076,0.5050826082921436,False
TMED9,-0.16360681539021016,0.1925281680774051,0.7731722670269207,False
NUPL1,0.000481479521113215,0.9976460092730854,0.9995822144026556,False
SELO,-0.2492515884245705,0.15184183569990492,0.7379926078012751,False
RUSC1,0.06571766019187208,0.41040150910304224,0.8770879497439329,False
GNL3,0.15740578746511247,0.04783461967080789,0.4984832666634707,False
RIOK2,0.13079204581431014,0.08545824421551725,0.611301509390781,False
TRMT61B,-0.12173136176855337,0.6067934081413129,0.9516534333234259,False
TMUB1,0.11214792192435397,0.4056896990128061,0.8770879497439329,False
TIMM21,-0.053760718319402656,0.6026244027129034,0.9497643966342233,False
TIPIN,0.059421923634698004,0.7684426478165602,0.9747728847731245,False
KIFC1,0.46463840315254146,0.03244877208027283,0.4329938901791078,False
NUP85,-0.011622220287680562,0.914087308181981,0.9929705792864855,False
TPPP3,-0.02403064406528088,0.804182719637373,0.977321208851085,False
ELOVL1,-0.8378893352597174,0.0005192792985189769,0.12702972211189337,False
DDA1,0.05564785086052382,0.7000066917500959,0.9633810724588848,False
HIRIP3,0.16746188058393585,0.26557103095005663,0.8342043180305807,False
IFT27,-0.3296349329304107,0.16134232378599805,0.7514444725590148,False
CCDC94,-0.057379341717691545,0.7183081575956791,0.9684492890310712,False
NUDT9,0.2553071246395717,0.24628979826451022,0.8271789414572668,False
TARS2,-0.07560241535469459,0.38523526984829065,0.8718690155859481,False
ACAT2,0.08228444157335701,0.6704674748621422,0.9558209137948426,False
REPIN1,0.15197562478970283,0.33212605134008427,0.8660367901131177,False
RBM4,0.0779098686637063,0.19442183537057775,0.7743704887069277,False
FUNDC2,0.033750535407687465,0.7442175721972887,0.9732623744879622,False
RPAP1,0.09537326590605488,0.49336721655914834,0.9192962662635449,False
SF3B5,-0.08074435371726096,0.5539102103192973,0.9412902243607043,False
SFXN3,-0.18236801510236944,0.12482015424301364,0.6868815000283959,False
PRR14,-0.00013275874404428123,0.9993655948230129,0.9996762945260513,False
YIPF2,0.06913314039239538,0.385830049577647,0.8718690155859481,False
CHID1,0.15702562672070286,0.1821220221682689,0.7644955993710568,False
CDCA7,0.05037253943602238,0.5309078254828405,0.9290708236410674,False
PAPOLG,0.0324215277094666,0.6753273082121741,0.9558209137948426,False
MND1,-0.019621257092374833,0.8445389782315517,0.9828114806355754,False
SLC4A1AP,0.04542806096138463,0.5776210739559594,0.9426811085231039,False
GTPBP2,-0.047606740506029865,0.6909818120483255,0.9599455873339756,False
LSM14B,0.11961919589647607,0.3719164166002373,0.8701811028798047,False
TAPBPL,0.08942246615633209,0.39956502442516684,0.8770879497439329,False
BRIP1,0.14293206030122008,0.1572918413448642,0.7477686466783148,False
JAM3,0.015084479108516291,0.9396765678500011,0.9929705792864855,False
HINT2,-0.12266565766243431,0.6500301190937494,0.9558209137948426,False
OSBPL11,-0.04219808987897977,0.7448934807275397,0.9732623744879622,False
OSBPL10,0.022112669186917344,0.894560846441802,0.9896259744685637,False
NPL,-0.31087766052318244,0.007391452909460038,0.2495805951257824,False
RAB11FIP5,0.029357321163306693,0.7277733071989355,0.9718242855001349,False
TBC1D10A,-0.21143746984822442,0.17080558916242242,0.7613501152595638,False
C1QTNF5,0.0010481372932886757,0.9891448925042051,0.9973108179068919,False
TMEM120A,-0.021307261633225494,0.8324347886839366,0.98043044117166,False
NAA15,0.14849874272066899,0.18148123826017776,0.7644955993710568,False
KLF16,0.17578448688998805,0.16162323931332856,0.7514779949286629,False
BCL2L13,0.026648703296736187,0.6654404528523113,0.9558209137948426,False
SLC12A9,-0.052934236236168886,0.7617816676171935,0.9747728847731245,False
SRRT,0.05062612337832206,0.4806652493395618,0.9134088070824972,False
QTRT1,-0.4633548484720649,0.0652330540546642,0.575096245668695,False
TMEM59,-0.36972033242316016,0.0875112193597338,0.6134364886491145,False
AP1M1,-0.04936946046321111,0.5617789822002859,0.9412902243607043,False
NUSAP1,0.35119759655787774,0.11569706758609351,0.679306997290223,False
C14orf142,-0.020821103721370804,0.8590650334883495,0.9853852578924835,False
OSBPL1A,0.28697565071180264,0.24938430405398937,0.8278862910247803,False
CECR5,0.08226423103623759,0.3729124445176834,0.8701811028798047,False
FANCD2,0.6968708944821316,0.002821709350246147,0.21188217009413088,False
EMILIN2,0.1073760831747137,0.7154556728842076,0.9673548963861935,False
MAK16,-0.7437011795043702,0.06829170033505912,0.583114139795932,False
ITPA,0.024829298760590035,0.8673172897074383,0.9855253681560873,False
RTFDC1,0.018013742000661637,0.8661080246108432,0.9855253681560873,False
CHMP4A,0.41427831711607155,0.44145429294627025,0.8904458012332972,False
EIF2A,-0.014414420432697028,0.8798317352370832,0.9868902335894749,False
PECR,-0.01584543385825654,0.9538636264443829,0.9941741692960507,False
SEC11C,-0.11355888232804645,0.6907037078321927,0.9597664348737119,False
CADM1,0.08224003445009487,0.4106147755074626,0.8770879497439329,False
POLDIP3,0.15685462550282026,0.008845116361947306,0.26597347565014445,False
KIAA1671,-0.5312142028774964,0.10686315985534678,0.6580328721801054,False
GNB1L,0.3633083358817544,0.26511934734768683,0.8340957871754537,False
FUT8,0.02114130958386795,0.7874948849864284,0.9757676912534892,False
MRPL32,0.284146333798148,0.19772829411724605,0.7779215588505767,False
MRPL20,0.7171435054245912,0.048510993194915926,0.5018782013010997,False
MRPL13,0.12566505764701574,0.30877339012983623,0.8597341507042215,False
MRPL9,0.44909371568460443,0.012113727885387504,0.29186291759110733,False
MRPL4,0.04632098793818429,0.639132007923571,0.9558209137948426,False
MRPL1,0.25495051605950536,0.016483063669030424,0.3400722824398676,False
NIFK,0.1142857915575739,0.21832021541669033,0.7995962357463872,False
YTHDF1,-0.12917140947154238,0.3222893749843781,0.8637689122788939,False
HELZ2,-0.4916876586576535,0.020398295224286454,0.3726207287029333,False
RBCK1,0.18160208497886288,0.2807654694301256,0.8457356496499373,False
MRPS26,-0.06826245979848622,0.8543807827748987,0.9844804580394803,False
NLN,0.28108522812178194,0.018729720723768547,0.360855547477397,False
CEP41,-0.2664687249361535,0.21724571203475732,0.7987194806067339,False
SETD2,-0.46806091437716546,0.4001758342734426,0.8770879497439329,False
IFIH1,-0.02330366552765284,0.8104493070019487,0.9784692852828405,False
PANK2,0.16230858872113885,0.3619861315558412,0.8676073108938235,False
DOCK9,0.3738915231143558,0.061749307019259805,0.5653380532332504,False
FRMD8,0.010066628913989462,0.9038946204610949,0.9906253158153695,False
WHSC1L1,0.34431836341519073,0.02050638654113264,0.37276439941296197,False
NUF2,0.20773580488846832,0.23572383654431836,0.8176909531079553,False
MRPL37,0.07820341446684864,0.3301931515628387,0.864988327445132,False
PUS3,0.008293325379703731,0.9227650305863044,0.9929705792864855,False
GTPBP4,0.09570496259346228,0.2835020754262264,0.8457356496499373,False
ASPSCR1,-0.02027699311226172,0.8545565418019537,0.9844804580394803,False
OSBPL8,-0.17930665525833334,0.08812015521670073,0.6155652709856866,False
UACA,-0.5082220156065631,0.03908911339241915,0.4653384946892984,False
RAB34.1,-0.0734071260541782,0.6545778904554853,0.9558209137948426,False
WDR11,-0.05259107708556954,0.5405023990404212,0.9345293327399908,False
UPF3B,0.025961719400626748,0.7412161777566635,0.9732623744879622,False
CRNKL1,0.09952567431150783,0.3332669399470235,0.8661396597898031,False
TBL1XR1,-0.01103022413543897,0.8569382369549763,0.9849296200170881,False
UBL5,-0.5565913600445,0.0670576402006795,0.5807751207151718,False
PPP1R12C,0.04598105623288973,0.7182584941253181,0.9684492890310712,False
PRKD2,0.07460078707015327,0.26929493884251726,0.8383710360191575,False
EDEM3,-0.1038106897216764,0.5382992470270943,0.9336807694391784,False
RTN4R,0.14041822043939334,0.42012673669234013,0.8799102302725008,False
UBXN6,-0.23998621848202717,0.24155577741950146,0.8239307092895942,False
SLC19A3,0.09927100521948873,0.2869394512203569,0.8478070461855779,False
UCK2,0.4250501045887134,0.02236416051742889,0.3814044463863315,False
API5,0.06170704820082307,0.24420584478712795,0.8247329344348555,False
SPRY4,-0.28995846947781345,0.4782335256207929,0.9122991369156863,False
DPY30,0.1619627715330374,0.2863422833115392,0.8478070461855779,False
TRIM4,0.24792177856212305,0.16189293037270672,0.7517808855755417,False
TRIM2,0.45794994402319844,0.17702949629341455,0.7630172864354472,False
INO80B,-0.02418520675586322,0.8327273117075054,0.98043044117166,False
UNK,-0.3134412468398864,0.093547585926289,0.6342955583662759,False
FTO,-0.016611372509366618,0.8616029567119441,0.9853852578924835,False
ZDHHC5,0.278744530468245,0.12985573864137404,0.6928869636461377,False
TNKS1BP1,-0.1866501355931547,0.1862229778615529,0.7668014469769195,False
SEMA4C,0.7584291952678122,0.3268860083499281,0.8643320035562339,False
AMBRA1,-0.01588622250823235,0.8727592332377668,0.9864997068182194,False
UBE2O,-0.04707778340632274,0.7645199134614505,0.9747728847731245,False
ZYG11B,0.031375956278605344,0.6853221151565217,0.9576425556985229,False
TANC1,0.14377621578724487,0.19746569858275637,0.7779215588505767,False
XPO4,0.19420556704438852,0.3237186983578211,0.8638969220096503,False
LNP,-0.006212356955462184,0.9416635114352181,0.9929705792864855,False
CEP44,0.01989163015990414,0.800779993458476,0.9768683851080251,False
TTYH3,-0.45073113633186423,0.07503656246465752,0.5939240829767172,False
MTMR12,-0.01656288811862794,0.8679707407941814,0.9855253681560873,False
WDR33,0.08881913477730308,0.5065705754156964,0.9247690556585174,False
BHLHE41,-0.1196238707942392,0.12411319274792496,0.6868815000283959,False
SLC39A8,0.10035752315238256,0.37891497543657027,0.8718690155859481,False
WDR12,0.134669282150071,0.3743395955867257,0.8701811028798047,False
YIPF3,-0.10434336573375447,0.780852261551708,0.9757676912534892,False
C20orf27,-0.17777905141002392,0.5391038686123026,0.9345293327399908,False
NRSN2,0.0448588897407447,0.5549285058963409,0.9412902243607043,False
PITHD1,-0.02779771863615821,0.7529667800840144,0.9737735160683184,False
DERL2,-0.17608504056522278,0.6741544377271897,0.9558209137948426,False
COMMD5,0.05237712847954157,0.5264109814208054,0.928640876388709,False
REXO4,0.08849100469334203,0.7269682257309307,0.97150065478384,False
DDX24,0.12192545984552439,0.19777713872293187,0.7779215588505767,False
POLR1E,0.2210827528065451,0.047950449427302,0.4984832666634707,False
WDR61,-0.031941404651082195,0.6672085887155922,0.9558209137948426,False
SLIRP,0.3091521202320884,0.0652196896868212,0.575096245668695,False
CCDC90B,0.0035200121320784206,0.9632325105246268,0.9943137920657577,False
NIF3L1,0.30719117460294143,0.0676932102560811,0.5808077439971759,False
EGLN1,-0.3164327214732907,0.12890777655366897,0.6924219884164106,False
MCOLN1,-0.25047964578225645,0.32650718870781914,0.8643320035562339,False
FAM192A,-0.2602691800945536,0.4122102826385881,0.8770879497439329,False
EIF5A2,-0.017531893010385602,0.8377889512199926,0.9814622066449394,False
COA1,-0.004190131067879577,0.9839825635804682,0.9972240854967319,False
MFF,0.1960332346462934,0.09481237286191589,0.6356113023764716,False
NAA50,0.0837333501373756,0.2527738260860392,0.8280879008147418,False
UBA5,-0.2825549186635854,0.3384583285116515,0.8676073108938235,False
MKRN2,0.010344769964252265,0.8901249000506712,0.9895993288981546,False
NACA2,0.1518657702477384,0.30328796158514365,0.8555361681307423,False
MTFR1L,-0.03677815875831314,0.8326587604644866,0.98043044117166,False
TMEM126A,-0.23522553237663502,0.5375702992945336,0.9329193300863873,False
MAF1,0.01465796514115425,0.8583156235142544,0.9850652822033578,False
PAIP1,0.07987507306199859,0.4495887376504929,0.8954204663512603,False
CLPB,-0.018985828598736987,0.8773867060150833,0.9864997068182194,False
MIS12,0.03984323864963102,0.7065967512027763,0.9645093452622473,False
RAB33B,0.19196137553729642,0.13210765617046558,0.6967099500286092,False
LSG1,0.0293307720405096,0.8242264546646992,0.9796427422937294,False
FAM107B,-0.0044489073407589785,0.9748040260926676,0.9961388673740844,False
NAT10,0.09758026470138503,0.268009447860716,0.8369727184451914,False
COMMD4,-0.09220696957577346,0.7418465213860573,0.9732623744879622,False
KLC2,-0.022279662691524038,0.8905027262615183,0.9895993288981546,False
ILKAP,-0.02658766349613373,0.9210358672086596,0.9929705792864855,False
XRN2,0.04962103776320248,0.35616037221014696,0.8676073108938235,False
TOLLIP,0.07026556570285436,0.6948073284502413,0.9625586993707863,False
SAP130,0.16884464647140618,0.49931421447343655,0.9241165240783552,False
BRD8,0.4591797705874825,0.0814192304849921,0.6107556612730876,False
ARL6,-0.030517252372057158,0.7568042380388268,0.9739992128308225,False
NSRP1,0.021105165344010857,0.9116694660657282,0.9928751356394397,False
INTS2,0.05773801158195724,0.7430129891907139,0.9732623744879622,False
RACGAP1,0.8687058277505422,0.0026271845921663666,0.21188217009413088,False
PARP12,-0.007536614815666809,0.9264035839283815,0.9929705792864855,False
CSTF2T,0.1368272937272188,0.33103995749661036,0.864988327445132,False
RAB6C,0.01621441255011291,0.9635650050228539,0.9943137920657577,False
NT5C3A,0.4628351551751244,0.017921617103687306,0.35053375702804807,False
TMEM222,-0.02389181790250916,0.7791055674791102,0.9757676912534892,False
HDHD2,-0.04741051398537621,0.5089301047008638,0.9247690556585174,False
QRSL1,0.16280086782906622,0.24480792657403114,0.8252168714006759,False
DDX47,0.11858773374183329,0.20724492605565872,0.7879967471773515,False
RAB17,1.1534378384602455,0.05000125580274719,0.5103642524102113,False
MAGT1,0.15453996843307038,0.6107675225444902,0.9524750433088539,False
RAB1B,0.39362867201215224,0.007754418758934002,0.2545902281313281,False
MRPL18,0.19487429054652594,0.34277353509541525,0.8676073108938235,False
TSPYL1,-0.010570239290032646,0.9721355062578212,0.9961388673740844,False
TMEM168,0.02013658476757385,0.9065115068675519,0.9909571304630811,False
LMAN2L,-0.5545438027246163,0.057608427462708583,0.5514621153946684,False
SMG9,-0.39425482574103654,0.06246392476283466,0.5653380532332504,False
C11orf54,0.15098044644519604,0.1733696278611408,0.7613501152595638,False
ITFG3,0.026265171720783798,0.8710694511822185,0.9864997068182194,False
NAPB,0.3487303706917686,0.3292682545343216,0.8643320035562339,False
GZF1,0.1293611565826147,0.2272716594468093,0.8106946388803868,False
DNTTIP1,0.06973230069089809,0.6092188608970922,0.9517658096316554,False
CDH19,0.06888889785486896,0.3847467984813392,0.8718690155859481,False
SIL1,-0.06877565166154653,0.6534784214377524,0.9558209137948426,False
METTL9,-0.2133944822367546,0.5229295818996322,0.9283883178018956,False
ANAPC1,0.13745858764005447,0.36329177221445985,0.8676073108938235,False
IRF2BPL,-0.7596367078724242,0.006066795724710885,0.2495805951257824,False
CYSTM1,0.19113264326625057,0.1654151584994787,0.7594217204873621,False
POLR3F,-0.33004487941538585,0.1235193584900389,0.6868815000283959,False
NUCKS1,-0.20231148864502302,0.4444650430460804,0.8937143094373057,False
TMX4,-0.028603580101560055,0.8158029979852442,0.9796427422937294,False
ASCC2,-0.20707867060803054,0.3151829200461972,0.8605572767205228,False
ISCU,0.4028010008991707,0.23158306668437773,0.8149286156262824,False
OSBPL2,-0.3532636984813351,0.17150426142742367,0.7613501152595638,False
TSPAN10,0.6423583505938879,0.33274383284534936,0.8661354439142498,False
MED28,0.0406012631200241,0.5963330446477,0.9479632391439603,False
CDT1,0.0324215277094666,0.6753273082121741,0.9558209137948426,False
ABCG5,0.14039663555377757,0.3404972393640684,0.8676073108938235,False
EHD4,-0.055719972181794475,0.5936309771976434,0.9479632391439603,False
C1orf21,0.03942487814538964,0.834125501801496,0.9807213761797207,False
VPS33B,0.140034795149365,0.5761924765643651,0.9426811085231039,False
VPS16,-0.1485171643052574,0.152101554034725,0.7386969812931738,False
VPS11,-0.22163313274974428,0.37774411395853763,0.8718690155859481,False
SH3BGRL3,-0.2972413715086475,0.11622623085352274,0.6805421251523375,False
ARV1,0.00031240121500886175,0.9974051143051208,0.9995822144026556,False
SLC25A32,0.3286498739766053,0.3279770663790429,0.8643320035562339,False
TRIOBP,-0.023177360436157812,0.8730438955011531,0.9864997068182194,False
SEMA6A,-0.2345812027870693,0.20831150372832982,0.7899142760705966,False
EPC1,-0.0720816937556279,0.3796587305013832,0.8718690155859481,False
SLK,-0.014976729986720727,0.8611503227188616,0.9853852578924835,False
PPIL3,-0.40683161739035967,0.1205574341238538,0.6833260061341345,False
PDCL3,0.08733312733984988,0.5299208709392066,0.9290708236410674,False
SLC6A15,-0.27499825346656337,0.09847246751001056,0.644629021797475,False
TAOK3,-0.21503534627332144,0.17616943614941577,0.7613501152595638,False
RAB3GAP2,0.006232503566319991,0.9168955296949522,0.9929705792864855,False
ADNP,0.0959394924522563,0.2673421290410392,0.8356926574896044,False
DPH5,0.16664833898393283,0.23691390904048654,0.8183258210818738,False
KCNN2,0.04175646333403904,0.5920713808367158,0.947780458509137,False
DHX36,0.02205919229979969,0.8201904054121276,0.9796427422937294,False
PPA2,0.11039640703301856,0.5824235679196242,0.9449459854812928,False
SPNS1,-0.344762631180636,0.2402659999053314,0.8238911323771941,False
MRPL46,0.0633424148720394,0.6756483520059732,0.9558209137948426,False
ZNF106,0.8476191916241476,0.06741712355743895,0.5808077439971759,False
PARL,-0.2296825675194185,0.11541076015067582,0.6791087724354855,False
PNN,0.10020727500430482,0.2565432303875551,0.8291488368233156,False
TMEM245,-0.21753448526112962,0.0739906576915091,0.5939240829767172,False
KCTD10,0.3836191492378447,0.12338308874983658,0.6868815000283959,False
CPVL,0.5744757529714519,0.09438149986007546,0.6356113023764716,False
TRIT1,0.03995857450302509,0.6061970227180269,0.9514336198025617,False
BOLA2,0.03458310409395793,0.7084795420898325,0.9645093452622473,False
MMADHC,-0.02612618873478212,0.7670224790046479,0.9747728847731245,False
TXNIP,-0.14943265011576656,0.4903967357792834,0.9174333597268364,False
TMX1,0.14053466372666534,0.27425634986396974,0.8387613457825793,False
NELFA,-0.049886413959693954,0.8226743062343442,0.9796427422937294,False
ACBD3,-0.02606060568454538,0.8034871399680883,0.977321208851085,False
CDC42EP4,0.0173410691063296,0.8708571542604113,0.9864997068182194,False
CENPH,0.03827371268873847,0.8892449933189134,0.9895511797039162,False
PIGM,0.030826359397405412,0.6916924960108733,0.9605181726003388,False
PTPN23,-0.031530274678569725,0.8210499078701771,0.9796427422937294,False
UNC45A,-0.19316783282843986,0.11307802846574316,0.6756333455682982,False
PPDPF,-0.010094172825510839,0.9223633064996267,0.9929705792864855,False
DNAJC5,-0.13166722995710245,0.31800630570378835,0.8615102915399846,False
DSN1,0.23013969684458857,0.49322054951367666,0.9192962662635449,False
C1orf198,0.036972866154080464,0.637216032169399,0.9558209137948426,False
CHMP4B,0.0444501125572323,0.6167685312858707,0.9533884235117631,False
RWDD1,-0.02182851499354399,0.908088492322684,0.991453259587103,False
FN3K,0.6304914423244661,0.030220356789915793,0.42092639814525573,False
POFUT1,-0.2544207534809395,0.03492767529324978,0.4389835752188717,False
PIGU,-0.13478613509852622,0.26646510428781695,0.8342043180305807,False
TOR3A,-0.05446795252444758,0.6131378982250055,0.9524750433088539,False
WNK1,-0.023837657096610343,0.818878880736273,0.9796427422937294,False
RNPEP,-0.09607674154628043,0.2653293047938079,0.8340957871754537,False
GOLPH3L,0.38195114860193513,0.1729274491261682,0.7613501152595638,False
GOLPH3,-0.11844681468603824,0.59698124507129,0.9479632391439603,False
OSGEPL1,-0.6048436710466127,0.003014421879070417,0.21188217009413088,False
DEF6,0.15732502257347392,0.5864726811682707,0.946440071448739,False
EPB41L1,-0.2789425148003488,0.3050335340753114,0.8566776482658927,False
GLIPR2,-0.14606457374707915,0.20131847089206056,0.7836898146901718,False
FAM83D,0.0031020586252523685,0.9737134280946321,0.9961388673740844,False
ZHX3,-0.2944005596787065,0.18087622868426384,0.7642406642043584,False
TRABD,-0.05577612430088763,0.6115905039307129,0.9524750433088539,False
MTG2,0.11365096212657733,0.31267972775445535,0.8599825844982091,False
SENP3,0.2793521133786676,0.185571675535534,0.7659741706678392,False
OSBPL3,0.028981402640205545,0.8808360932830667,0.9873158439777973,False
SMARCAD1,0.2882892096093599,0.2339478845863881,0.8152778102905333,False
EHD1,-0.13191592231666505,0.1135135777525757,0.676922400647136,False
RNF41,0.01655906129918705,0.8466025818824806,0.9833736548852402,False
PCIF1,-0.003582195729240567,0.9847986442727052,0.9972240854967319,False
ESF1,0.10089033728986507,0.2980202155970481,0.8519707087999923,False
ALG2,-0.373068899789196,0.08261317469383475,0.6107556612730876,False
ACTL8,0.22561452531880377,0.07551262502601509,0.5947659021326893,False
ZNF644,-0.2986210706520538,0.04205393317409895,0.4763626693890292,False
HEATR1,0.20641244638935063,0.010325497092784288,0.27723019915493463,False
ZNF768,-0.01629168884429788,0.8673615849915045,0.9855253681560873,False
POMK,-0.43224416726116033,0.025618287760525132,0.4014985792261078,False
RABEP2,-0.1380707809552355,0.15839036182211602,0.750716157098671,False
TFB2M,0.1381839620567753,0.42235640993368767,0.8799102302725008,False
CXorf56,-0.02874921239686401,0.8750742882000789,0.9864997068182194,False
FAM96A,0.11096603264956428,0.1834249304676249,0.7644955993710568,False
DHX35,-0.23043183047519378,0.2350624807027537,0.8176362504444433,False
RPP21,0.02565480039215018,0.7816798139020068,0.9757676912534892,False
NSUN3,-0.056576408730570904,0.6622940258044628,0.9558209137948426,False
HAUS4,0.029209617547394373,0.7111223328572802,0.9652272713200098,False
CCDC134,0.002182172806143967,0.9808002668704067,0.9967545352670668,False
TUT1,0.15267202608049146,0.279012411570592,0.8437745972929098,False
TMEM38A,-0.0356654659397897,0.6570416119582577,0.9558209137948426,False
CCDC86,0.1267056788965668,0.3113593064096179,0.8599825844982091,False
REEP4,-0.1627982586091754,0.6466044521577741,0.9558209137948426,False
NARFL,0.0665905998267533,0.33962044337477393,0.8676073108938235,False
DHX33,0.28756175763092884,0.20230835986474988,0.7842495757407623,False
NOL6,0.1127188995508348,0.24031758437793213,0.8238911323771941,False
YTHDC2,-0.03751206685193509,0.7671077108513061,0.9747728847731245,False
RPAP3,0.1348380785583565,0.3975682996800168,0.8764319149979993,False
BCAS3,0.08246355207580436,0.33597555898414133,0.8676073108938235,False
ALG9,0.02776936603319058,0.7171928935318386,0.9684050278333982,False
C2orf43,-0.12399986312866318,0.2852020379135847,0.8458193698471415,False
NO66,0.03885531266951858,0.5608539909511224,0.9412902243607043,False
WDR55,0.09468982872372322,0.38482460155757486,0.8718690155859481,False
RANBP3,-0.23644457722149426,0.1491724318951152,0.7368142988107953,False
DCTPP1,0.49262417114083235,0.035422062540707705,0.441004031071694,False
PEAK1,-0.038989553728193016,0.8432419264284733,0.9824574286373784,False
RPF2,0.07849834116557375,0.7213045257377465,0.9697951848439991,False
SMYD3,0.024708885035231276,0.7606057796797886,0.9747728847731245,False
AAMDC,0.11463512779327445,0.272619243555369,0.8386146206467584,False
DOCK5,-0.6159387011861917,0.2873092349882545,0.8478070461855779,False
WDR26,-0.06992655666521586,0.42877597714010834,0.8800723730691165,False
TDRD3,0.026058415879234076,0.7436472964841015,0.9732623744879622,False
C8orf33,-0.06548129625811328,0.54216738336447,0.9347557814904268,False
METTL17,0.29337452925005536,0.24314525005983884,0.8246004142899965,False
SUDS3,-0.041643410970472416,0.7951935211320874,0.9759521704704214,False
SCAF1,-0.08952373656408241,0.6704753703763973,0.9558209137948426,False
ZNF703,0.09430880969450683,0.3232254142606956,0.8637689122788939,False
ZNF696,-0.006177353448993728,0.9462153212408281,0.9929705792864855,False
IFT22,-0.025853354532486605,0.8041121926189397,0.977321208851085,False
NRDE2,0.05256260589555595,0.5280732793038582,0.928947555129878,False
PTGES2,-0.20959728315258985,0.2903329836592668,0.8487579901098453,False
PHAX,0.01598540613448307,0.8609188672206347,0.9853852578924835,False
UBE2Z,-0.016946806008906634,0.9498126647949456,0.9936382978877489,False
GEMIN7,0.08338415055429493,0.3329944193075142,0.8661354439142498,False
ACAD9,0.2023206936836992,0.029100119162140704,0.4193382154254786,False
NT5DC2,0.02592938091556718,0.7371808373136969,0.9732623744879622,False
RMND5A,-0.030992988602317695,0.7458226033377091,0.9732623744879622,False
CSRP2BP,0.04002618707881567,0.6127171817084979,0.9524750433088539,False
CAAP1,-0.01832606387680613,0.8086217926501487,0.978017374036115,False
NOL11,0.22000019803124715,0.1139486150790522,0.6770631006774708,False
DDX31,-0.025924402215792952,0.9259249125946618,0.9929705792864855,False
BRD9,0.16705940052427337,0.07344598928433861,0.5939240829767172,False
FAM188A,-0.017049253966892053,0.8350422792769064,0.9808466702324066,False
SRD5A3,-0.14054792648517633,0.48475859165529406,0.9142140904688919,False
AKTIP,-0.13526832419822554,0.47314329480446005,0.9099453383343398,False
ECT2,0.43725858904043235,0.005896332456952551,0.2495805951257824,False
PLEKHF2,0.042850253703704766,0.7909541670901966,0.9757676912534892,False
GORASP2,-0.03653444779190096,0.6261859871869072,0.9556087593733652,False
ZWILCH,0.03803410655965678,0.6192783891921927,0.9533884235117631,False
HN1L,0.15361672225175482,0.2661699468394362,0.8342043180305807,False
RNF121,0.2912961711876818,0.3508141635933119,0.8676073108938235,False
SP140L,0.15231518580677061,0.2187917369651566,0.799649375600395,False
SLC25A22,-0.02768102986607346,0.8173159300504013,0.9796427422937294,False
MED20,0.056751576278514904,0.41956706265260113,0.8799102302725008,False
WDR76,0.05872966531510926,0.40201440906285313,0.8770879497439329,False
QTRTD1,-0.010986375655733127,0.9615980876331677,0.9943137920657577,False
ACTR8,0.1105542046208754,0.18385624958203126,0.7644955993710568,False
ARMT1,-0.31023425718633746,0.27261735601386466,0.8386146206467584,False
CNOT10,-0.09675078934337122,0.4615874772148282,0.900531604432244,False
LRRC40,0.07103146355647638,0.5004289826892521,0.9241165240783552,False
EHMT1,-0.013651997529336768,0.8744808934595284,0.9864997068182194,False
SFXN1,0.07017607498816503,0.20627470526978592,0.7879967471773515,False
VIPAS39,-0.030790316950763952,0.8647418581509314,0.9855253681560873,False
COG4,0.30369598622576177,0.243139848073553,0.8246004142899965,False
ACTR5,-0.11868648326139919,0.6356989490767924,0.9558209137948426,False
AGO3,0.004019848765928202,0.9622368435715105,0.9943137920657577,False
VPS37B,0.1669161850618508,0.4880950458858087,0.9159788918854416,False
MRPL44,0.2089818074295131,0.15332303960167334,0.7422045468148969,False
ISG20L2,-0.09050683547883409,0.45436886933158316,0.8982684098767244,False
KANSL2,0.025441535582011454,0.753605963485401,0.9737735160683184,False
L2HGDH,0.31747412869134095,0.0054216588665898695,0.2456911588334829,False
COPS7B,-0.007266417470550124,0.9629065468387982,0.9943137920657577,False
NHEJ1,-0.31698558317567915,0.1100428384484634,0.6661577285191551,False
FKRP,0.021514866740787397,0.7858712893838208,0.9757676912534892,False
ELP3,-0.39406143831174134,0.060308049376923314,0.5588240068148651,False
RPF1,-0.05939258649578605,0.7193779812471425,0.9690595162916814,False
POLR1B,0.5747028375983341,0.01161706946248725,0.29186291759110733,False
FN3KRP,0.0449028431967875,0.8640075331759736,0.9854463800048546,False
TBC1D17,0.04027103825707812,0.724781272969293,0.9702869229134838,False
RSAD1,0.17820681375891567,0.11545376799447105,0.6791087724354855,False
SLC52A2,0.07742459486251718,0.2736897063053205,0.8387613457825793,False
PPCS,-0.15501474902776025,0.09057597800119055,0.6260541551424932,False
UBTD1,0.08236815040556777,0.4160080604858715,0.8781590803363885,False
